station_name,latitude_x,longitude_x,available_bikes,poi_name,category,latitude_y,longitude_y
#00071-LES THERMES,49.61489,6.07275,2,Restaurant An Der Broutgaass,French Restaurant,49.618417,6.069124
#00071-LES THERMES,49.61489,6.07275,2,Infinity Lounge,Italian Restaurant,49.612045,6.077933
#00071-LES THERMES,49.61489,6.07275,2,Origine Provencale,Restaurant,49.612488,6.078147
#00071-LES THERMES,49.61489,6.07275,2,Pizza Hut,Pizzeria,49.621072,6.065051
#00071-LES THERMES,49.61489,6.07275,2,Giancarlo Pizza,Pizzeria,49.610464,6.073653
#00071-LES THERMES,49.61489,6.07275,2,La Porte De Bengale,Indian Restaurant,49.621405,6.065622
#00071-LES THERMES,49.61489,6.07275,2,Ginko Sushi,Sushi Restaurant,49.620884,6.065614
#00071-LES THERMES,49.61489,6.07275,2,Gaststätte Zum Kreutzweg,Restaurant,49.619168,6.076283
#00071-LES THERMES,49.61489,6.07275,2,Mercato italian Food Market - Come A La Maison,Italian Restaurant,49.619647,6.074685
#00071-LES THERMES,49.61489,6.07275,2,La Manufacture,French Restaurant,49.610519,6.0769
#00071-LES THERMES,49.61489,6.07275,2,Restaurant Hong Jin,Cantonese Restaurant,49.619614,6.07529
#00071-LES THERMES,49.61489,6.07275,2,Le Lion d' OR,French Restaurant,49.620058,6.072222
#00071-LES THERMES,49.61489,6.07275,2,L'Epinart,French Restaurant,49.620102,6.072166
#00071-LES THERMES,49.61489,6.07275,2,Brasserie le Ramier,Restaurant,49.62007,6.072317
#00071-LES THERMES,49.61489,6.07275,2,Ramier,Gastropub,49.619992,6.072523
#00071-LES THERMES,49.61489,6.07275,2,Class'croute,Sandwich Spot,49.610368,6.077833
#00071-LES THERMES,49.61489,6.07275,2,Croq,Sandwich Spot,49.610311,6.077794
#00071-LES THERMES,49.61489,6.07275,2,La Cime,French Restaurant,49.62048,6.074322
#00071-LES THERMES,49.61489,6.07275,2,Autopolis Restaurant by Schneidewind,Restaurant,49.60973,6.077314
#00071-LES THERMES,49.61489,6.07275,2,Cafeteria Fiat,Diner,49.61082,6.079348
#00071-LES THERMES,49.61489,6.07275,2,Restaurant Gorkha,Indian Restaurant,49.621294,6.065979
#00071-LES THERMES,49.61489,6.07275,2,Eatopolis,Restaurant,49.610856,6.079632
#00071-LES THERMES,49.61489,6.07275,2,Laskut,African Restaurant,49.619315,6.064724
#00071-LES THERMES,49.61489,6.07275,2,Eventum Urban Delicatessen,Bakery,49.620662,6.066328
#00071-LES THERMES,49.61489,6.07275,2,MAO - Street Food,Restaurant,49.620764,6.06631
#00071-LES THERMES,49.61489,6.07275,2,Restaurant CHA Zen food,Chinese Restaurant,49.620884,6.065614
#00071-LES THERMES,49.61489,6.07275,2,La Porte de l'Orient,Chinese Restaurant,49.621644,6.06423
#00071-LES THERMES,49.61489,6.07275,2,The Market,Restaurant,49.60874,6.079854
#00071-LES THERMES,49.61489,6.07275,2,Octopus,Restaurant,49.608571,6.08007
#00071-LES THERMES,49.61489,6.07275,2,Podenco Bodega,Spanish Restaurant,49.61318,6.060904
#00071-LES THERMES,49.61489,6.07275,2,Kava,Restaurant,49.61341,6.06081
#00071-LES THERMES,49.61489,6.07275,2,Atrium Restaurant,Restaurant,49.608226,6.079405
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Café des Tramways,Bar,49.620395,6.119274
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,La Torre,Italian Restaurant,49.623283,6.122789
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Ready Coffee Shop,Coffee Shop,49.620102,6.124778
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,La Mirabelle,French Restaurant,49.62746,6.129514
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Am Clubhaus op der Spora,Sushi Restaurant,49.631685,6.113973
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Restaurant Tibet,Tibetan Restaurant,49.619948,6.120267
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Kicheneck,Middle Eastern Restaurant,49.620395,6.119274
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Inside,Lounge,49.618971,6.121591
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Restaurant Odeon,Bar,49.627937,6.133295
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Café Des Bons Amis,Restaurant,49.624801,6.122869
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Le Croque Bedaine,Beer Bar,49.62447,6.122049
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Chinese Peppers's,Chinese Restaurant,49.623841,6.119798
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Mediterraneo,Pizzeria,49.62696,6.129261
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,La Côte,Restaurant,49.626442,6.129687
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Craft et Compagnie,Wine Bar,49.631834,6.117617
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Mont Saint Lambert,Chinese Restaurant,49.622205,6.12249
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Asti,Organization,49.62822,6.131413
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Planet Foot,Bar,49.621766,6.121068
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Nuno,Portuguese Restaurant,49.628156,6.112788
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Brasserie Victor Hugo,Bar,49.621721,6.121124
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Unilounge,Bar,49.624188,6.113898
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Brasserie L'Authentique,Brasserie,49.621094,6.123982
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Taverne Henri VII,Bar,49.620857,6.124167
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Sushi Bar Restaurant Asiatique,Chinese Restaurant,49.621291,6.117721
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Cafe Bar River Side,Bar,49.627982,6.133239
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Ilkay Kebap,Turkish Restaurant,49.620755,6.124184
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Cafe Des Artistes,Bar,49.621621,6.116217
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,L-Bey,Jewish Restaurant,49.620395,6.119274
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Ready,Restaurant,49.620144,6.124288
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Pizza Mario,Restaurant,49.619956,6.12321
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Delizie,Italian Restaurant,49.619833,6.123472
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Tibet 2,Restaurant,49.619924,6.120078
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Kontur Cafe,Café,49.619938,6.119521
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,U Ludi,Cocktail Bar,49.619961,6.11872
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Snack Hakan,Fast Food Restaurant,49.61933,6.124427
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Café Am Duerf,Bar,49.628257,6.135414
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Bissane Snack,Syrian Restaurant,49.619282,6.123732
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Darna,Moroccan Restaurant,49.619292,6.122068
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Bam Boo,Hotel Bar,49.619171,6.124405
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Snack Pamukkale,Fast Food Restaurant,49.619306,6.124238
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Caves Au Porto Roi,Portuguese Restaurant,49.625673,6.135128
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Caftan,Middle Eastern Restaurant,49.619088,6.121541
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Chaves Cafe,Lounge,49.631955,6.134641
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Da Vinci,Italian Restaurant,49.618914,6.123194
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Subway,Fast Food Restaurant,49.619363,6.124276
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Brasserie La Cosette,Bar,49.621766,6.121068
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,IlKay Food Sàrl,Restaurant,49.619943,6.124757
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,La Villa Caravelle,Restaurant,49.625607,6.135429
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Caftan,Restaurant,49.618987,6.121639
#00091-MERSCH (MÜHLENBACH),49.627834,6.122333,13,Ilan's,General Contractor,49.618927,6.121647
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Partigiano,Italian Restaurant,49.601419,6.131283
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Everest,Indian Restaurant,49.603391,6.134954
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Bloom,Café,49.600786,6.127915
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Paname,Bar,49.603519,6.130202
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Den Atelier,Concert Hall,49.598837,6.126075
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Glow,Bakery,49.595933,6.141818
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Craft Corner,Bar,49.598345,6.137837
#00002-GARE CENTRALE 2,49.601051,6.133744,20,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Five Guys,Burger Joint,49.601885,6.133327
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Metropolitan,Cocktail Bar,49.603393,6.131672
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Que Pasa,Diner,49.602872,6.13538
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Scott's Pub,Pub,49.608575,6.136053
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Thai Snack,Asian Restaurant,49.603303,6.131783
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00002-GARE CENTRALE 2,49.601051,6.133744,20,L'Observatoire,Hotel Bar,49.605719,6.137744
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Little Saigon,Vietnamese Restaurant,49.603127,6.134516
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Oscar's Bar,Pub,49.608599,6.136242
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Gëlle Fra,Fair,49.609291,6.129367
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Simply Thai,Italian Restaurant,49.599097,6.14215
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Batucada,Brazilian Restaurant,49.608301,6.132238
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Brasserie Beaulieu,Bar,49.601087,6.139785
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Indie's,Bar,49.608391,6.132126
#00002-GARE CENTRALE 2,49.601051,6.133744,20,La Briscola,Restaurant,49.599553,6.131745
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Updown bar,Bar,49.60865,6.135412
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Le Quai Steffen,Bakery,49.600075,6.133827
#00002-GARE CENTRALE 2,49.601051,6.133744,20,The White Rose,Beer Garden,49.604418,6.130725
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Foyer Europeen,Restaurant,49.605235,6.131021
#00002-GARE CENTRALE 2,49.601051,6.133744,20,La Fontaine,French Restaurant,49.603821,6.131358
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Coffee Fellows,Café,49.603932,6.131001
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Golden Bean Gare Sàrl,Coffee Shop,49.600082,6.133054
#00002-GARE CENTRALE 2,49.601051,6.133744,20,HIT CAFE GARCIA Paula,Bar,49.600454,6.132702
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Russian Cafe,Bar,49.603229,6.134499
#00002-GARE CENTRALE 2,49.601051,6.133744,20,O’Tacos,Taco Restaurant,49.601903,6.132648
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Persian Rice,Persian Restaurant,49.602102,6.131746
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Restaurant-Brasserie Ekiba,African Restaurant,49.601431,6.131377
#00002-GARE CENTRALE 2,49.601051,6.133744,20,L'emperateur des pâtes,Brazilian Restaurant,49.602305,6.131711
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Le Postillon,Café,49.599609,6.131783
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Brasserie de la Place,Bistro,49.603215,6.13397
#00002-GARE CENTRALE 2,49.601051,6.133744,20,O'Luso,Portuguese Restaurant,49.603028,6.134967
#00002-GARE CENTRALE 2,49.601051,6.133744,20,McDonald's,Fast Food Restaurant,49.60317,6.133281
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Cafe Rendez-Vous Coimbra City,Bar,49.602929,6.135418
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Platine Cafe,Bar,49.603421,6.13437
#00002-GARE CENTRALE 2,49.601051,6.133744,20,Au Gourmet Grec,Greek Restaurant,49.599747,6.137406
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Café de la Place,Bar,49.586171,6.172525
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Brasserie De La Place,Brasserie,49.586422,6.172868
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Itziger Stiffchen,Bar,49.586671,6.172778
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Jin Ling,Chinese Restaurant,49.584806,6.167882
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Mimmos,Italian Restaurant,49.584806,6.167882
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Jin Ling Restaurant,Restaurant,49.585573,6.171082
#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,49.58574,6.171965,7,Petit Jardin,Chinese Restaurant,49.585507,6.171382
#00063-LABOURS,49.6301,6.16843,4,Exki,Salad Restaurant,49.632587,6.170605
#00063-LABOURS,49.6301,6.16843,4,Piri Piri Portuguese Restaurant & Lounge,Portuguese Restaurant,49.626608,6.161526
#00063-LABOURS,49.6301,6.16843,4,Restaurant Kin Khao,Thai Restaurant,49.633289,6.172466
#00063-LABOURS,49.6301,6.16843,4,L'Avenue,French Restaurant,49.631751,6.170482
#00063-LABOURS,49.6301,6.16843,4,Chimi Churri,Latin American Restaurant,49.631258,6.17368
#00063-LABOURS,49.6301,6.16843,4,ELA Greek Cuisine,Greek Restaurant,49.628633,6.164804
#00063-LABOURS,49.6301,6.16843,4,Bagelstein,Bagel Shop,49.633361,6.169315
#00063-LABOURS,49.6301,6.16843,4,Amarine,French Restaurant,49.633133,6.169161
#00063-LABOURS,49.6301,6.16843,4,Restaurant Beef Bar,Financial Planner,49.633747,6.169491
#00063-LABOURS,49.6301,6.16843,4,OrientX Kebab Lounge,Fast Food Restaurant,49.633768,6.169246
#00063-LABOURS,49.6301,6.16843,4,100 Patates,Restaurant,49.633403,6.172544
#00063-LABOURS,49.6301,6.16843,4,Terra Steakhouse,Steakhouse,49.631384,6.173613
#00063-LABOURS,49.6301,6.16843,4,Dean & David,Diner,49.633678,6.173077
#00063-LABOURS,49.6301,6.16843,4,The Jfk Bar & Kitchen,Gastropub,49.628917,6.164998
#00063-LABOURS,49.6301,6.16843,4,Vapiano Luxembourg,Italian Restaurant,49.63173,6.171233
#00063-LABOURS,49.6301,6.16843,4,Phenicia,Middle Eastern Restaurant,49.628929,6.165092
#00063-LABOURS,49.6301,6.16843,4,Sushi Shop,Fast Food Restaurant,49.6268,6.161397
#00063-LABOURS,49.6301,6.16843,4,Lama's Temple,Asian Restaurant,49.633055,6.169367
#00063-LABOURS,49.6301,6.16843,4,Wan-li,Japanese Restaurant,49.621763,6.16394
#00063-LABOURS,49.6301,6.16843,4,La Farinella,Pizzeria,49.631817,6.174406
#00063-LABOURS,49.6301,6.16843,4,Njörd,Scandinavian Restaurant,49.633417,6.169354
#00063-LABOURS,49.6301,6.16843,4,Fischer,Bakery,49.631405,6.173607
#00063-LABOURS,49.6301,6.16843,4,Sushi & More Kirchberg - K Point,Sushi Restaurant,49.631193,6.172339
#00063-LABOURS,49.6301,6.16843,4,The Game,Sports Bar,49.63322,6.172333
#00063-LABOURS,49.6301,6.16843,4,Vinoteca.Lu,Restaurant,49.629465,6.169347
#00063-LABOURS,49.6301,6.16843,4,KPMG Plage,Accounting and Bookkeeping Service,49.632587,6.170605
#00063-LABOURS,49.6301,6.16843,4,Nemos,Sushi Restaurant,49.633804,6.173249
#00063-LABOURS,49.6301,6.16843,4,Njörd,Scandinavian Restaurant,49.631709,6.171479
#00063-LABOURS,49.6301,6.16843,4,TheLounge,Lounge,49.630619,6.171084
#00063-LABOURS,49.6301,6.16843,4,Mezzo Di Pasta,Noodle Restaurant,49.631616,6.171156
#00063-LABOURS,49.6301,6.16843,4,HaPP,Scandinavian Restaurant,49.631448,6.171474
#00063-LABOURS,49.6301,6.16843,4,Ikoi,Japanese Curry Restaurant,49.631523,6.171417
#00063-LABOURS,49.6301,6.16843,4,A La Soup,Soup Spot,49.631349,6.171631
#00063-LABOURS,49.6301,6.16843,4,Bronx,Burger Joint,49.631673,6.171195
#00063-LABOURS,49.6301,6.16843,4,Burger Goes Green,Burger Joint,49.63184,6.171292
#00063-LABOURS,49.6301,6.16843,4,Boonchu,Thai Restaurant,49.633882,6.169324
#00063-LABOURS,49.6301,6.16843,4,A La Soupe Kirchberg,Soup Spot,49.631688,6.171724
#00063-LABOURS,49.6301,6.16843,4,Sucré & Salé,Sandwich Spot,49.628415,6.16431
#00063-LABOURS,49.6301,6.16843,4,Punto Rosso,Italian Restaurant,49.632837,6.168873
#00063-LABOURS,49.6301,6.16843,4,Bei Pki - Restaurant,Diner,49.628735,6.164787
#00063-LABOURS,49.6301,6.16843,4,Della Mamma,Pizzeria,49.632601,6.171134
#00063-LABOURS,49.6301,6.16843,4,Manso,South American Restaurant,49.628415,6.16431
#00063-LABOURS,49.6301,6.16843,4,Brasserie Ester's,Restaurant,49.633025,6.169952
#00063-LABOURS,49.6301,6.16843,4,Sens Purs,Sandwich Spot,49.628531,6.164822
#00063-LABOURS,49.6301,6.16843,4,Peppermint Kirchberg,Asian Restaurant,49.631247,6.172662
#00063-LABOURS,49.6301,6.16843,4,Pastaiolo,Fast Food Restaurant,49.633178,6.169105
#00063-LABOURS,49.6301,6.16843,4,Pokawa,Poke Restaurant,49.633308,6.169123
#00063-LABOURS,49.6301,6.16843,4,O’Tacos,Taco Restaurant,49.633334,6.169303
#00063-LABOURS,49.6301,6.16843,4,CG Restaurant Lounge,Restaurant,49.631042,6.17362
#00063-LABOURS,49.6301,6.16843,4,Le Gourmet Oriental 2,Moroccan Restaurant,49.633349,6.169221
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Spackelter,Diner,49.562383,6.067011
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Les Espaces Réunions,French Restaurant,49.563044,6.072636
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Restaurant Gold Fusion,Restaurant,49.567806,6.064639
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,An Der Eech,Music Venue,49.568193,6.063175
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Restaurant de Spackelter,Restaurant,49.562506,6.066749
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Eternel Restaurant Asiatique (Restaurant Eternel),Japanese Restaurant,49.56215,6.066373
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Il Bocconcino,Pizzeria,49.563134,6.072525
#00106-LEUDELANGE CENTRE,49.567305,6.064291,4,Le Coin de la voglia matta,Diner,49.568284,6.076614
#00036-J.B. GELLE,49.596838,6.140615,7,Glow,Bakery,49.595933,6.141818
#00036-J.B. GELLE,49.596838,6.140615,7,Craft Corner,Bar,49.598345,6.137837
#00036-J.B. GELLE,49.596838,6.140615,7,Atelier Del Gusto,Italian Restaurant,49.594907,6.144405
#00036-J.B. GELLE,49.596838,6.140615,7,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00036-J.B. GELLE,49.596838,6.140615,7,Simply Thai,Italian Restaurant,49.599097,6.14215
#00036-J.B. GELLE,49.596838,6.140615,7,Everest,Indian Restaurant,49.603391,6.134954
#00036-J.B. GELLE,49.596838,6.140615,7,Partigiano,Italian Restaurant,49.601419,6.131283
#00036-J.B. GELLE,49.596838,6.140615,7,Restaurant-Pizzeria la Véranda Sergale Sàrl,Pizzeria,49.588347,6.142718
#00036-J.B. GELLE,49.596838,6.140615,7,Restaurant-Pizzeria La Trattoria Dei Quattro,Pizzeria,49.601501,6.133585
#00036-J.B. GELLE,49.596838,6.140615,7,Que Pasa,Diner,49.602872,6.13538
#00036-J.B. GELLE,49.596838,6.140615,7,Metropolitan,Cocktail Bar,49.603393,6.131672
#00036-J.B. GELLE,49.596838,6.140615,7,Five Guys,Burger Joint,49.601885,6.133327
#00036-J.B. GELLE,49.596838,6.140615,7,Brasserie Beaulieu,Bar,49.601087,6.139785
#00036-J.B. GELLE,49.596838,6.140615,7,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00036-J.B. GELLE,49.596838,6.140615,7,Little Saigon,Vietnamese Restaurant,49.603127,6.134516
#00036-J.B. GELLE,49.596838,6.140615,7,Thai Snack,Asian Restaurant,49.603303,6.131783
#00036-J.B. GELLE,49.596838,6.140615,7,Q42,Sports Bar,49.600875,6.129445
#00036-J.B. GELLE,49.596838,6.140615,7,La Briscola,Restaurant,49.599553,6.131745
#00036-J.B. GELLE,49.596838,6.140615,7,Quadri Foglio News SA,Italian Restaurant,49.602789,6.134718
#00036-J.B. GELLE,49.596838,6.140615,7,Le Quai Steffen,Bakery,49.600075,6.133827
#00036-J.B. GELLE,49.596838,6.140615,7,Luci,Restaurant,49.597558,6.140674
#00036-J.B. GELLE,49.596838,6.140615,7,Ci Vorrebbe Un Amico,Italian Restaurant,49.597564,6.1399
#00036-J.B. GELLE,49.596838,6.140615,7,Gielen Eck,Café,49.5891,6.141674
#00036-J.B. GELLE,49.596838,6.140615,7,Café Los Amigos,Bar,49.599747,6.137406
#00036-J.B. GELLE,49.596838,6.140615,7,Au Gourmet Grec,Greek Restaurant,49.599747,6.137406
#00036-J.B. GELLE,49.596838,6.140615,7,Golden Bean Gare Sàrl,Coffee Shop,49.600082,6.133054
#00036-J.B. GELLE,49.596838,6.140615,7,Casino De Bonnevoie,Café,49.600867,6.137216
#00036-J.B. GELLE,49.596838,6.140615,7,Brasserie New Bona Via,Bar,49.601542,6.140094
#00036-J.B. GELLE,49.596838,6.140615,7,North Bay,Diner,49.597201,6.14765
#00036-J.B. GELLE,49.596838,6.140615,7,Freestyle,Bar,49.592253,6.140271
#00036-J.B. GELLE,49.596838,6.140615,7,Creole Pizza Taglio,Pizzeria,49.599639,6.13284
#00036-J.B. GELLE,49.596838,6.140615,7,Snack Enes Kébab,Kebab Restaurant,49.591279,6.140387
#00036-J.B. GELLE,49.596838,6.140615,7,Bethel Fusion,Vietnamese Restaurant,49.600829,6.131142
#00036-J.B. GELLE,49.596838,6.140615,7,Russian Cafe,Bar,49.603229,6.134499
#00036-J.B. GELLE,49.596838,6.140615,7,Brasserie Epernay,Café,49.599654,6.131727
#00036-J.B. GELLE,49.596838,6.140615,7,City Kebab,Turkish Restaurant,49.601462,6.134509
#00036-J.B. GELLE,49.596838,6.140615,7,Louis Roederer,Italian Restaurant,49.60282,6.13785
#00036-J.B. GELLE,49.596838,6.140615,7,Le Postillon,Café,49.599609,6.131783
#00036-J.B. GELLE,49.596838,6.140615,7,HIT CAFE GARCIA Paula,Bar,49.600454,6.132702
#00036-J.B. GELLE,49.596838,6.140615,7,Cafe Rendez-Vous Coimbra City,Bar,49.602929,6.135418
#00036-J.B. GELLE,49.596838,6.140615,7,Plain Vanilla,Bar,49.60075,6.132989
#00036-J.B. GELLE,49.596838,6.140615,7,O'Luso,Portuguese Restaurant,49.603028,6.134967
#00036-J.B. GELLE,49.596838,6.140615,7,Restaurant Peppermint,Cocktail Bar,49.603859,6.137432
#00036-J.B. GELLE,49.596838,6.140615,7,Radisson Park Inn Luxembourg (Lounge),Cocktail Bar,49.602259,6.133408
#00036-J.B. GELLE,49.596838,6.140615,7,O’Tacos,Taco Restaurant,49.601903,6.132648
#00036-J.B. GELLE,49.596838,6.140615,7,Brasserie de la Place,Bistro,49.603215,6.13397
#00036-J.B. GELLE,49.596838,6.140615,7,Restaurant-Brasserie Ekiba,African Restaurant,49.601431,6.131377
#00036-J.B. GELLE,49.596838,6.140615,7,Perigord,Bar,49.602814,6.133266
#00036-J.B. GELLE,49.596838,6.140615,7,Platine Cafe,Bar,49.603421,6.13437
#00036-J.B. GELLE,49.596838,6.140615,7,Café All In,Bar,49.598425,6.128992
#00033-K. ADENAUER,49.620586,6.138998,4,L'Osteria,Italian Restaurant,49.619853,6.142586
#00033-K. ADENAUER,49.620586,6.138998,4,Um Plateau Sàrl,French Restaurant,49.612553,6.140009
#00033-K. ADENAUER,49.620586,6.138998,4,Madeira Stuff,Café,49.615592,6.131482
#00033-K. ADENAUER,49.620586,6.138998,4,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00033-K. ADENAUER,49.620586,6.138998,4,Café littéraire Le Bovary,Café,49.627696,6.13633
#00033-K. ADENAUER,49.620586,6.138998,4,Chez Bacano,Portuguese Restaurant,49.614146,6.144761
#00033-K. ADENAUER,49.620586,6.138998,4,Ukulele,Bar,49.61252,6.14383
#00033-K. ADENAUER,49.620586,6.138998,4,Rock Box,Bar,49.613138,6.142953
#00033-K. ADENAUER,49.620586,6.138998,4,Rives de Clausen,Bar,49.612444,6.142395
#00033-K. ADENAUER,49.620586,6.138998,4,El Barrio,Spanish Restaurant,49.622018,6.151923
#00033-K. ADENAUER,49.620586,6.138998,4,Britannia Pub,Beer Bar,49.61385,6.144474
#00033-K. ADENAUER,49.620586,6.138998,4,Maybe Not Bob's,American Restaurant,49.613183,6.142897
#00033-K. ADENAUER,49.620586,6.138998,4,Au P'Tit Max - Studios Hotel,French Restaurant,49.627163,6.146946
#00033-K. ADENAUER,49.620586,6.138998,4,Chicken Kitchen,Wings Joint,49.613377,6.143202
#00033-K. ADENAUER,49.620586,6.138998,4,The Pyg,Bar,49.612727,6.14423
